userhandle,kokil_ideology,relevance_kw,relevance_delib,barbera_ideology
newtgingrich,0.00312153755172069,0.0355223253160376,0.103388151561805,1.47579102817917
newyorker,0.00262231602669027,0.015236070511117,0.0837017509759894,-0.358458793251194
neyocompound,0.00477441128120091,0.00102692548528491,0.118896487413426,-2.32634787404084
nfl,0.00327615206468577,0.00176510522742702,0.0641597630713791,0.772193214188685
nfl_memes,0.00267985417012649,0,0.0506376840898994,0
nfldraftscout,0.00328321113625875,0.00366010485705807,0.0752850287327051,-0.841621233572914
nflnetwork,0.00413533650847655,0.00285558879521349,0.0612219461106428,0.495850347347453
nflonfox,0.00237813400021496,0.00192431045542014,0.0716065024747266,1.1263911290388
nhc_atlantic,0.00310964492414945,0.00157014312458482,0.0719542243558772,0
nhl,0.00264385828723083,0.00577072466984796,0.0809737961129964,0
nhlblackhawks,0.00256031267426448,0.00339774899129326,0.073146581575903,-0.553384719555673
niallofficial,0.00275855317535005,0.00191037172649845,0.0759294860522484,0
nicekicks,0.0011481019049965,0.00627465041233416,0.0360305007149296,0
nick_colletti,0.00267155339471776,0.00225759115024269,0.0554389567613051,0
nick_offerman,0.00422789569801459,0.0078589810997039,0.0984329718595371,-2.05374891063182
nickcannon,0.00403077786244284,0.00358402867222937,0.0983592376978051,0.553384719555673
nickiminaj,0.00411434967490662,0.00139149794754053,0.0869620972020701,-0.954165253146194
nickjonas,0.00394172023897055,0,0.0918271590207569,0
nickkristof,0.00311277145557958,0.0222559817698443,0.0743783662795562,0.385320466407568
nickkroll,0.00473036590353709,0.00504901302537935,0.120321571345933,-1.17498679206609
nicolledwallace,0.00140083192729458,0.0302114803625377,0.0763845532557726,1.03643338949379
nike,0.00332457508091086,6.84287058421008e-4,0.0899888554577058,0
nikebasketball,0.00211956645127594,6.59195781147001e-4,0.0748072894338551,0
nikestore,0.00308920405082914,2.58342303552207e-4,0.0836006257233046,0.305480788099397
nikkietutorials,0.00319245708880054,0.00157097972007998,0.064106207481403693,0
nikkihaley,0.0033954271108316,0.0147347740667976,0.100273347664639,1.40507156030963
ninadobrev,0.00228880800906978,0,0.0591402608363778,0
ninja,0.00318234756715092,0,0.0758794661600984,0
nintendoamerica,0.00365291544372561,0,0.0664557492307452,0
nipseyhussle,0.00364317359748803,0.00158896392329638,0.0873306338055948,1.22652812003661
noaa,0.00318806370049309,0.0014486511882855,0.0858544798790457,0.305480788099397
noahcent,0.00455501824530385,0.00497542997542998,0.0841695373183804,-2.05374891063182
noh8campaign,0.00441578859602959,0.0303645109079718,0.0794867214908912,0.227544976641149
norm,0.00358199192773422,0.00460524501558062,0.0967616398683543,0.954165253146195
normmacdonald,0.004402105108737,9.01477949374896e-4,0.108828112560751,1.08031934081496
notaltworld,0.00393586434178875,0.0207619431566216,0.0939591268879121,-0.279319034447454
notsportscenter,0.00341158412796571,0,0.0628290668123331,0
notthefakesvp,0.0034392317891768,7.3084575094401e-4,0.0907409901794782,-0.706302562840088
nowthisnews,0.00331080029146332,0.0370940170940171,0.057425574569335,-0.331853346436817
npr,0.00330038079890852,0.0155317583585384,0.0766979182374229,1.22652812003661
npratc,0.00325067370383307,0.0246139447824052,0.0807241913372372,-0.877896295051228
nprpolitics,0.00328126936217186,0.0638958733915101,0.0716642830781811,1.22652812003661
nra,0.00345542854415357,0.0317901143380506,0.0958542800518112,1.55477359459685
nws,0.00265760029441688,9.75556880385886e-4,0.0848755811288148,0
nymag,0.00286210774559418,0.0296127562642369,0.0730547184350367,0.80642124701824
nypost,5.0070237269385e-4,0.0240184250932222,0.0502338683864422,1.17498679206609
nytimes,0.00257633122315672,0.0144969057987623,0.0722179966011409,0
nytimesbooks,0.00191694263201662,0.00817577925396015,0.0649132370120815,-0.915365087842814
obamafoundation,0.0037467073015245,0.0173514160351017,0.0991010573615596,0.706302562840088
obamawhitehouse,0.00415943718364182,0.0184119525908719,0.103357879257898,0.582841507271216
obj,0.0040204350048786,0.00124187303674483,0.0945778352123948,0.877896295051229
ochocinco,0.00260763065610648,0.00334062895979726,0.0442239426658272,1.2815515655446
officialjld,0.0047492908018428,0.0191594185268536,0.115906344338009,-2.05374891063182
offsetyrn,0.00198527018118194,0.00540709160860975,0.0487458793674555,0
ohnoshetwitnt,0.00394614919002751,0.0249234343647693,0.0695965167369453,0
oitnb,0.00528290727190589,0.00251403670493589,0.139318812456011,-2.32634787404084
okcthunder,0.00307209231957737,0.00677323218639935,0.0704838700143258,0
oliviamunn,0.00425279359552647,0.00362997123419022,0.0978736141955682,-1.64485362695147
olivianuzzi,0.00334255542134163,0.0253521126760563,0.0665220210323852,-0.227544976641149
oliviawilde,0.00461018765409759,0.0134213752607919,0.101973044156487,-2.05374891063182
olympics,0.00359104282062761,0.00192678227360308,0.103679205609284,0.80642124701824
omgfacts,0.00358033583600335,0.0054033529995911,0.0858024685333673,-1.40507156030963
onelouderapps,0.00426874168199752,0.00123574144486692,0.117524359277882,0.877896295051229
oprah,0.00418791159261981,0.00261399281720235,0.117357373201146,-1.1263911290388
originalfunko,0.00318452458279096,9.59181498454652e-4,0.0566210654503225,0
ozzyosbourne,0.00323388101716657,0.0029854310962503,0.0499633488504517,0
packers,0.00351127824911685,0.00107028184088477,0.0728952991965115,0
panicatthedisco,0.00349207014468409,0.00197563384919328,0.0622047101507219,0
panthers,0.00291602195208183,0.014453781512605,0.0595708570198886,0
paramore,0.00264772853192468,0,0.0828495895630505,0
paramountpics,0.00429492872615183,0.00211456798682728,0.105022770137366,-0.2533471031358
pardonmytake,0.00199617316999024,0,0.0601107568025718,0
parishilton,0.0037711619117581,0.00142160844841592,0.107354707632851,-2.32634787404084
partynextdoor,0.001149551998725,0,0,0
pascalguyon,0.0030223794877541,7.73993808049536e-4,0.0569144418813211,0
pastor__west,0.00330620744207324,0.00278551532033426,0.0695304447292699,0
patmcafeeshow,0.00366351527919387,0,0.0729366687984566,1.34075503369022
patriots,0.00313118645475177,0.00283956460009465,0.0641586535643699,0
pattonoswalt,0.00373613651149848,0,0.0655785791101884,-2.32634787404084
paugasol,0.00343752773438918,0.0021243020150522,0.0996410168502998,0.674489750196082
paulkrugman,0.00407541328514563,0.0312062692415337,0.0795259557455017,-0.201893479141851
paulmccartney,0.00329532373740539,0.0041692402717727,0.0467486095627161,0
paulpierce34,0.00374453320169234,0.00309824704443539,0.092578024720602,-1.22652812003661
paulwesley,0.00425349672522129,0.0125129927240745,0.109244564077829,-1.40507156030963
pbs,0.00358729053528886,0.0153404314934155,0.0712411799692875,-0.524400512708041
peeweeherman,0.00480501064961631,0.00192970365265334,0.0771452648314208,-1.17498679206609
people,0.00242416301919676,0.00616295433590528,0.04856530183786,0.915365087842814
perezhilton,0.00408918860018309,0.00343871325568497,0.0670104987895757,-1.75068607125217
perlmutations,0.00371485643680856,0.0218717665108645,0.0860884012507684,-2.32634787404084
petecarroll,0.00363439561082333,0.00464451589853519,0.0687793052549255,0
peter_king,0.00304429806109682,0.00421819325089079,0.0958680564017008,-1.34075503369022
petewentz,0.00364833751655611,0,0.0627238185437137,0
pff,0.00214179033036247,0.00402261361165471,0.0591077361658271,0.954165253146195
pftcommenter,0.00221348552011252,0.00297830095021983,0.0547913352333992,1.34075503369022
pftompkins,0.00313301184211464,8.21018062397372e-4,0.0665830332756289,-2.32634787404084
pgammo,0.00318293356239322,0.0112732674997815,0.0840175892631034,-0.2533471031358
pgatour,0.00294863915736234,0,0.0791510955769634,0.674489750196082
pharrell,0.0045132676980336,0.00485678017550638,0.120732526471825,-0.706302562840088
philiprucker,0.00260722914548475,0.0549315279273735,0.0639404870827115,1.1263911290388
phillyd,0.00377072350012468,0.00656343342241786,0.0830740473073656,0.358458793251194
pink,0.00471761355978117,0.00722938647909339,0.0964522306567756,-0.305480788099397
pinterest,0.00448395752696829,9.26600039711431e-4,0.0923072389331837,0.877896295051229
pitbull,0.00439652605274269,0.00143967751223726,0.118604459784272,0.738846849185214
pitchfork,0.00144581418590946,5.3276505061268e-4,0.0634830629589999,-1.40507156030963
pizzahut,0.00379161092303197,0,0.0908691863916994,0.994457883209753
playboicarti,0.00419115460996091,0,0.0570411903694863,0
playerstribune,0.00358622108032632,0,0.0858723475283344,0
playoverwatch,0.00347320454774051,0,0.0772021048950538,0
playstation,0.0019515591173243,0.00229985762786113,0.0653950951558058,-0.994457883209753
plies,0.00284132985128451,0,0.0520058763475299,0
plltvseries,0.0046741065418769,8.14211695040711e-4,0.106942953376142,-2.32634787404084
pmbreakingnews,0.00237938086583413,0.0275960026378532,0.0688657812716907,-1.1263911290388
podsaveamerica,0.00439535408583093,0.0418382255279585,0.0973453102466666,1.22652812003661
poetastrologers,0.00343112405096604,3.35753556889244e-4,0.0913359956472136,0
pokemon,0.00308614547787618,8.30756449900771e-4,0.0710730697885723,0
pokemongoapp,0.00146293285660487,0,0.0628038105244976,0
politico,0.00297156398661422,0.0620396846027207,0.071675122807678,1.22652812003661
politifact,0.0031815506849211,0.0613268909124698,0.0745244077888091,1.2815515655446
pontifex,0.00296132378564888,0.00198406449784272,0.096642584512683,0
postmalone,0.00519335802786454,0.00178986252332534,0.113747861092531,-2.32634787404084
potus44,0.00355377548675723,0.0221853126112232,0.0944142641579998,1.08031934081496
pouyalilpou,0.00160767838694079,0,0.0276905480170077,0
ppact,0.00502285280410327,0.0446465481603969,0.0782519685126126,-0.877896295051228
ppfa,0.00461347967646049,0.0217675045261252,0.0914879664601743,-0.994457883209753
prattprattpratt,0.00468330037522761,0.00183128068904452,0.103492839842095,1.03643338949379
preetbharara,0.00356698343582172,0.0197300990775538,0.107482742716392,0.877896295051229
premierleague,0.00323662528215354,0,0.0530300924539329,0
presssec,0.00342106276383311,0.037823894266999,0.110412237180673,1.34075503369022
primevideo,0.00375213976558208,0.00105429625724829,0.0968411683556445,-1.22652812003661
prisonplanet,0.00301510821025713,0.0297737964812786,0.0741325790294405,1.55477359459685
profootballtalk,0.00249216078148184,0.00396925935309518,0.0508732155205327,0
propublica,0.00225190497848934,0.0209640397857689,0.0718610440784291,0.0250689082587111
pti,0.00301424322672497,0,0.0741812074173816,0
pubg,0.00283558458084809,0.0016551724137931,0.070672595196559,0
pusha_t,0.00457538039354155,0.00378960496965917,0.105345849432198,0.994457883209753
qtiptheabstract,0.00220744329590946,0.00448430493273543,0.07838480404645,0.674489750196082
quavostuntin,-2.9645229534749e-5,0,0.0336855557625708,0
quenblackwell,0.00403001169799611,0,0.0616265190148421,0
questlove,0.00298620104558896,0.00661452044726758,0.0538180600002704,0.439913165673234
rachel__nichols,0.00316483629346687,0.00165906262961427,0.0662926133828503,0.524400512708041
racismdog,0.00253571227086753,0.004,0.0692894068795507,1.34075503369022
raiders,0.00387388936307661,0.0113546342751518,0.0685246752930595,0
rainnwilson,0.00376049364097481,0.00934023734608428,0.0855979830757504,-0.706302562840088
ramsnfl,0.00368041810516456,0.00304367676152792,0.0706568358243742,0
randpaul,0.00235470592163154,0.0833333333333333,0.09458444718926,1.40507156030963
randyorton,0.00436772544030131,0.0023735417273114,0.103187230098178,1.47579102817917
rapsheet,0.00239282757061107,0.00486833370214649,0.0746142503565924,0
rasheeda,0.00228948371824983,0,0.0351205458858347,0
rashidatlaib,0.00350125574412748,0.0317137809187279,0.0869311527658945,-1.40507156030963
ravens,0.00337927968521741,0.00596026490066225,0.0728198431970928,0
razer,0.00294825650656101,0.00241584796263489,0.0727820720592465,0
rbreich,0.00321182307509936,0.0465803226539422,0.0811868933162544,-1.1263911290388
realbencarson,0.00374880349953791,0.0349539032964118,0.104843143237962,1.47579102817917
realcandaceo,0.0042113287601542,0.0332328385899814,0.0928595304001195,1.55477359459685
realdonaldtrump,0.00242421732070947,0.0386429332116233,0.0819231628682976,1.64485362695147
realgdt,0.00407550083245683,0.00315533980582524,0.0937164619773211,-1.75068607125217
realhughjackman,0.00248362942508138,0,0.0728762926267986,0
realjameswoods,0.00291117421796905,0.0251052315093205,0.0793351023808895,1.55477359459685
reallamarodom,0.00331481553757545,0.00103399250355435,0.0880803832383224,-0.201893479141851
realmikefox,0.0039112412064919,0.0031281103369828,0.110950782691759,-1.64485362695147
realmikewilbon,0.00324598504174303,0.00227564298368868,0.0767185819925917,0
realpaigewwe,0.00370759042054841,0.00147628713784831,0.0706681813375759,0
realronhoward,0.00379407346293748,0.0183992390270417,0.094403960370151,0.674489750196082
realskipbayless,0.00394111416457178,0.00554232517861009,0.0924098484048932,0
rebelwilson,0.00111066084664317,0,0.0269673254956521,0
recordingacad,0.00364674798832435,1.88323917137476e-4,0.0707364239760758,0.201893479141851
redcross,0.00312990493293484,0.00240686759553927,0.0939795684566198,0.994457883209753
redhourben,0.00412960497891918,0.0142983609196019,0.104261154683786,-1.2815515655446
redsox,0.00297905691834578,0.00257363454389477,0.0729755246922686,0
regalmovies,0.00313496059412538,0,0.0896808855835287,-0.176374164780861
reggiebush,0.00407256433452782,0.0076528009251386,0.0877431924523077,-0.877896295051228
reince,0.00326195106930355,0.0649873142442914,0.0949091497992942,1.47579102817917
rejectedjokes,0.00470401367331581,6.94685654741228e-4,0.112285675305959,-2.05374891063182
repadamschiff,0.00275010072980811,0.0525774293113846,0.0904187055430758,0.125661346855074
repcummings,0.00275469061087005,0.0347964768567183,0.0847670299043942,0.553384719555673
repjoekennedy,0.00314963512980183,0.0367531003382187,0.079066807755496,0.279319034447454
repjohnlewis,0.00280051949742736,0.0167966406718657,0.090489428147623,-0.80642124701824
repmaxinewaters,0.00353172563504981,0.0473434350003252,0.0884197448591621,0.358458793251194
repswalwell,0.0028132407756115,0.0350792888034599,0.0873816189978862,0.738846849185214
reuters,0.00124306622021684,0.0140845070422535,0.0384080263978945,0.495850347347453
revrunwisdom,0.00264507798946706,0,0.0761627633171775,0
ricegum,0.00772214197896296,0,0.0243797895980029,0
ricflairnatrboy,0.00437831833382615,0,0.0842647472535897,0
richardbranson,0.00323841679272952,0.00544165548955739,0.0928814826800659,-1.88079360815125
richarddawkins,0.00366755154134407,0.0141514883129886,0.0880799803847176,-1.75068607125217
richbrian,0.00265558764809495,0,0.0400467610620496,0
richeisen,0.00340162259757915,0.0053970701619121,0.093916515345355,-1.88079360815125
richhomiequan,0.00521104961539339,0,0.120991885734062,0
richthekid,0.00212545552079152,0,0.04288236644611,0
rickandmorty,0.00259545163518431,0,0.0941493224181598,0
rickeysmiley,0.00355514438056108,0.00736092675274526,0.0768283802728188,-1.08031934081496
rickross,0.00103619071827233,1.78571428571429e-4,0.0443839949331108,0
rickwarren,0.00341806771126919,0.00394924543884676,0.079739217503582,1.34075503369022
ricky_martin,0.00447982936353319,0.00720221606648199,0.101712695839322,-1.64485362695147
rickygervais,0.00405145638692785,0.007755277897458,0.0847616350555259,-1.40507156030963
rico_nastyy,0.00341903732396568,0.00318590704647676,0.047393963151456,0
rihanna,0.00361306896759211,0.00447570332480818,0.087785870299748,0
ringer,0.00226820584925957,0,0.0641756713212736,0
robdelaney,0.00314430356365386,0.00950419768731191,0.0660798621328606,-1.88079360815125
robdyrdek,0.00425179098236209,0.00233658978749119,0.0994653400065775,0.412463129441405
robertdowneyjr,0.00286396132217793,0.00297914597815293,0.0735631446964587,0
robgronkowski,0.00462648401797554,0.00256430181055249,0.108597073075176,1.22652812003661
robkardashian,0.00429617880079269,0.00154172287531316,0.0931492796137305,0.10043372051147
roblowe,0.00431354074205772,0.00453881990682423,0.100637915521596,0.915365087842814
robreiner,0.00388336591102728,0.0507317237658484,0.0943382408781633,-2.32634787404084
rockstargames,0.00207586526322731,0.00309437854564209,0.0657237163175667,0
rogerhamilton,0.00347016000418576,0.00196771489997449,0.0944648461964721,1.17498679206609
roguenasa,0.00512512471633803,0.0139748725418791,0.121039860646682,-1.88079360815125
roguepotusstaff,0.00447188017131314,0.0160169308097448,0.115793600787062,1.47579102817917
rollingstone,0.00152805974329226,0.00765143464399573,0.0607672704651373,-1.88079360815125
rollingstones,0.00289978572604347,8.55745721271394e-4,0.0672067895895359,0
ronanfarrow,0.00218086427026081,0,0.0664291679571012,0.612812991016627
rondarousey,0.00373489931302971,0.00263251707022788,0.0897735272652473,-1.88079360815125
ronnie2k,0.00181824651009756,0,0.0594550403680178,0
rosie,0.00310935888769166,0.0488629379225569,0.065320072213006,0.467698799114508
rsherman_25,0.00279390096991046,0,0.0679442082413949,0
rupaul,0.00397013694110211,0.0067929307466467,0.0999928319340671,-2.32634787404084
russdiemon,0.00297860691222373,0.00253057781526782,0.0647855254121064,0
russwest44,0.00443556541218307,8.6293686178628e-4,0.106644693367409,0.738846849185214
rustyrockets,0.00456600537065096,0.00241280982671639,0.100882699178317,-1.88079360815125
rvawonk,0.00299727554726862,0.0272342142424854,0.0748428638148192,-1.40507156030963
rwpusa,0.00262990764926841,0.0472628357701462,0.0771505918813498,-0.994457883209753
ryanafournier,0.00343253953302695,0.0552475247524753,0.0887827283737524,1.75068607125217
ryanfoland,0.00488900783425323,0.00299598100109609,0.0827315255402671,0.877896295051229
ryanseacrest,0.00371730851058659,0.00431624381513844,0.104890017929966,0.495850347347453
sadierob,0.0041389143635588,0.00103880685612525,0.0757210629973564,0
saints,0.00174621287795511,0.00454545454545454,0.0532051627813989,0.738846849185214
sallyqyates,0.00250598202937327,0.0437898089171975,0.0796492701070856,-2.32634787404084
salon,0.00305205288005209,0.0699228028503563,0.0466059743039383,0.994457883209753
samharrisorg,0.00457100301219093,0.0178563881492752,0.102669821557965,0.915365087842814
samsmith,0.00451741120186122,0.00188629966046606,0.0895703635255656,-1.17498679206609
samstein,0.00323275078439504,0.0303076765818256,0.0677806730400626,1.17498679206609
samsungmobileus,0.00324372183879568,0,0.0991763109019891,-2.05374891063182
samuelljackson,0.00479374285451222,0.00460505937016005,0.0866285283331032,-0.227544976641149
sarabareilles,0.00451702235379257,0.00403995886587337,0.101685128717429,-1.47579102817917
saracarterdc,0.00105241413528444,0.0551181102362205,0.0418697921133694,1.34075503369022
sarahchadwickk,0.00457036371685879,0.0167214748380668,0.0872589913501649,-2.32634787404084
sarahkendzior,0.00468918554505376,0.0184426229508197,0.0806832014046256,-1.55477359459685
sarahksilverman,0.00407131695741238,0.0173322240709928,0.0914706995127091,-2.05374891063182
sarahpalinusa,0.00244357487632637,0.0659485463292198,0.053709822427906,1.55477359459685
scandalabc,0.00496473124217082,0.00201834450898163,0.105212656927953,0.412463129441405
scaramucci,0.00103694045459745,0.0353982300884956,0.0827440854490147,1.22652812003661
schadenjake,0.0039307286068056,0.00215470803706098,0.102278340467994,-0.524400512708041
schoolboyq,0.00146927308597683,0,0.0358087514865247,0
schwarzenegger,0.00423160268635525,0.0125220155504962,0.1130534191683,1.17498679206609
sciam,0.00323804436882671,0.00883263522127116,0.0774847829143979,-0.915365087842814
scottdisick,0.00196086481435988,0,0.0664507768462476,0
scottjkyle1,0.00250838899215766,0.018018018018018,0.0622341962535441,1.22652812003661
scotusblog,0.00252686327936129,0.0474640344429276,0.0644165581161304,0
scrowder,0.00450622379704598,0.0209116541353384,0.0910337217864437,1.47579102817917
seahawks,0.00306841848627281,0.00200088928412628,0.0728172577450826,0
seanbeeson,0.00476039236837779,0,0.0747265585774536,0
sebgorka,0.00287682215181305,0.0201790725644795,0.0761875399048016,1.40507156030963
secpompeo,0.00204077314501356,0.0219753565537984,0.102702834111216,1.2815515655446
secupp,0.00293675517048744,0.0331568960351543,0.0721119456152993,1.22652812003661
selenagomez,0.00294663441132522,0,0.0581163056343537,0
senatedems,0.00412588766283154,0.0381068619473827,0.0927068015291746,-1.64485362695147
senatemajldr,0.00212016082958937,0.0524607896160087,0.0826491555866297,1.40507156030963
senatorcollins,0.00264340926725915,0.0142910170749814,0.0785304062818366,1.03643338949379
senatordurbin,0.00282418522219842,0.0394158639975143,0.084221437335642,0.954165253146195
senblumenthal,0.00369473210338269,0.050505975548331,0.0780955870267109,-0.439913165673234
senduckworth,0.00220518781054755,0.0424329674284686,0.073654427913706,0.80642124701824
senfeinstein,0.00279421994596814,0.0460592314738082,0.0814208388796186,0.524400512708041
senfranken,0.00349721805915215,0.0186444046909163,0.0934206226248561,-0.706302562840088
sengillibrand,0.0041227267628062,0.0345069188999825,0.0810167098935485,-1.40507156030963
senkamalaharris,0.00372325017265857,0.0411808645383391,0.0804425835547736,-0.994457883209753
sensanders,0.00417104418172238,0.0497944009463189,0.087438461603663,-0.524400512708041
senschumer,0.00187481742010011,0.0881670533642691,0.0776674029054388,0.358458793251194
sentedcruz,0.00185873375418375,0.0271570986593331,0.0702408807071739,1.47579102817917
senwarren,0.00380220890054404,0.0281307251344483,0.0832971549074841,0.706302562840088
sephora,0.00287071829584177,0.00105509427037938,0.0896392499127336,0
serenawilliams,0.00310425352562514,7.64672146817052e-4,0.0696050173030286,0
sethabramson,0.00419339236174324,0.032182103610675,0.0720307894320308,-2.05374891063182
sethmacfarlane,0.00406386178266747,0.015857971751543,0.0914181756936258,-1.88079360815125
sethmeyers,0.00440452674295077,0.0132505826590201,0.0959443389013903,0.467698799114508
sethrogen,0.0052045007446476,0.00329108605839927,0.12819504143983,0.954165253146195
shakira,0.00215801457365152,0,0.051994591851929,0
shamscharania,0.00159975013692529,0.00254187577396858,0.0809040612207749,0.10043372051147
shanedawson,0.00437863265393741,6.21614421454578e-4,0.0884403977025598,0.201893479141851
shannonrwatts,0.00345322732881252,0.0220801859384079,0.0614087305056778,-1.03643338949379
shannonsharpe,0.00336115374927632,0.00962981490745373,0.076255354733328,0.582841507271216
shaq,0.00397636528107046,0.00181791089256445,0.102299202060202,1.22652812003661
shawnmendes,0.00499389610033034,0.00311898239809064,0.0944080183757415,0.10043372051147
sheriffclarke,0.0035564376140627702,0.0441005039545185,0.0954142827293755,1.64485362695147
shiralazar,0.00464429376063356,0.00489910183133092,0.10643368639144,0.524400512708041
shondarhimes,0.00449681131248364,0.0104154476301931,0.101971351599416,-1.47579102817917
shwood,0.00507868883330693,0.00185936443542934,0.108326543533284,0.915365087842814
sia,0.00417787327601612,0.00362662982471289,0.102105342006513,-1.75068607125217
simoncowell,0.001927286693209,0,0.0741317691742191,0
simone_biles,0.00289326164794864,0,0.0583078058885586,0
simonpegg,0.00287218706438653,0,0.0758139944935938,0
singhlions,0.00352888297583674,0.00577047364047641,0.0966231877542021,0.877896295051229
sinow,0.00237789092876184,9.26416093170989e-4,0.0608086457774257,1.22652812003661
siriouslysusan,0.00428086999297912,0.00154440154440154,0.0977886565489263,0.0752698620998299
sirpatstew,0.003966757776246,0.00714126311091274,0.105865454547826,-1.88079360815125
sixers,0.00253459643197632,0.00114839862192165,0.08367731933926,0
skrillex,0.00465321524228871,0.001214761445985,0.110745836044672,-1.1263911290388
skydigg4,0.00483792760967991,0.00319112376650793,0.113973887043061,-2.32634787404084
skylarclouds,0.00414429617178833,0.00206758034026465,0.0975472725271314,-0.954165253146194
slate,0.00236563899595767,0.0301935856688818,0.0752581277514612,-0.495850347347453
smithsonian,0.00353221115083679,0.00548195523069895,0.119065678025403,0.495850347347453
smoss,0.00137478408586957,0.00402585019599534,0.0344223502891076,0
smthnglikekites,0.00367109610479332,0,0.0774242582818942,0
snapchat,0.00356570403985186,0,0.073024590125402,0
sneakernews,0.00316881029358697,0.00289923209528287,0.0360617786958935,0
snooki,0.00470435950358665,0.0012279290341703,0.0830894017955334,1.2815515655446
snoopdogg,0.00382887068060643,0.0014765916789716,0.101089467845479,-1.64485362695147
snowden,-0.00241643892660189,0,0.00475696473536666,0
sofiavergara,0.00412679681987961,0.00221755368814192,0.0934164179144594,0.706302562840088
solangeknowles,0.00479485203949457,0.00344093068982467,0.0937629454441676,-1.1263911290388
soledadobrien,0.00425719789235369,0.0112747353888633,0.0860147818388013,1.22652812003661
someecards,0.0043833180718169,0.0207893943959024,0.0831658492331098,-1.1263911290388
sommerray,0.00336167544335995,0,0.0398645905511377,0
sonic_hedgehog,0.00351026564423358,0,0.0885573088461469,0
souljaboy,0.00431036552878983,0.00114467586129879,0.0914302061124845,0.772193214188685
soundcloud,0.0043845233014459,0.00103698582786035,0.115653016555772,-1.17498679206609
southpark,0.00297624168107491,5.82368785033122e-4,0.134279064789447,1.1263911290388
southwestair,0.0032652318221181,5.61440281468728e-4,0.0892318283846569,0.439913165673234
space_station,0.00198728220149521,0.00639472267097469,0.0704885742163802,0
spacex,0.00280234305502271,9.9224246797763e-4,0.0897832926741387,0.305480788099397
speakerboehner,0.002850950567135,0.0404297004715415,0.0922062046149496,1.47579102817917
speakerpelosi,0.00273565321907763,0.0370938226420693,0.0775724168752076,0.305480788099397
speakerryan,0.00266766618118484,0.0393405718521365,0.0974986443223409,1.64485362695147
splcenter,0.00355242759090012,0.0308189022600528,0.0745756862102062,-0.994457883209753
sportscenter,0.00312684804319999,0.00101300016883336,0.0748150752370917,0.495850347347453
sportsnation,0.00486985885626998,0.00156880322725235,0.0960063857734207,-2.05374891063182
spurs,0.00342792365440264,0.00478518672630813,0.0699717118029807,0
sruhle,0.00270367969393919,0.0375791139240506,0.060522606055964,0.877896295051229
staceyabrams,0.00379740060664928,0.0291393574728699,0.0943403308625616,-1.40507156030963
starbucks,0.00356286274984541,0,0.0844999448288936,0.305480788099397
starwars,0.00374277283417344,0.0192178269647798,0.0685107790892792,0
statedept,0.00143565922900513,0.0240122068743977,0.088795422392636,0.994457883209753
stationcdrkelly,0.00344781692397568,0.00310683312684647,0.0983142873724924,-0.582841507271216
steelers,0.00348503918560327,0.00680786686838124,0.0830787064182669,0
stephenamell,0.00292589032273387,0.0026816840976133,0.0777274365847289,0
stephenasmith,0.00410369445594475,0,0.0820754495943511,0
stephenathome,0.00330573649140467,0.0236486486486487,0.0766103126880291,0
stephencurry30,0.00398518455533311,0.00219659527732015,0.102752415872106,-0.0250689082587111
stephenfry,0.0037620446963084,0.00514926050267671,0.0925481164639279,-1.75068607125217
stephenking,0.00415048370588331,0.021890354993651,0.0939610923996712,-1.55477359459685
stephmcmahon,0.00451252626091597,0.00200946514423077,0.122810751623249,0.841621233572914
sterlingkbrown,0.00429195937356387,0.00219474332209197,0.115514448576968,-1.34075503369022
steveaoki,0.00427786463100488,0.00123561664993436,0.111209011572939,0.385320466407568
steveaustinbsr,0.00249222175778336,0,0.0706325925493644,0
stevecarell,0.00466229824774562,0.00191662673694298,0.101364261087793,-2.05374891063182
stevemartintogo,0.00341203648225895,7.63941940412529e-4,0.0929348837919432,-1.40507156030963
stevenash,0.00427619566183874,0.00321989781162634,0.105928198382933,-0.643345405392917
steveschmidtses,0.00351478923383517,0.0252585339068363,0.112629183039179,0.706302562840088
stevewestly,0.00393560028829181,0.0243086816720257,0.0881804005006728,-1.47579102817917
steveyeun,0.00412054608451788,0.00333555703802535,0.102728586195845,-1.88079360815125
stoolpresidente,0.00249415839948547,0.002050831319124,0.0720784094633658,1.22652812003661
stormydaniels,0.004419934596809,0.00325055952254076,0.076485287088478,0
stranger_things,0.00307072033746275,0.00268456375838926,0.0580059450434337,0
subway,0.00512537556535209,0,0.0609436890744745,0
susan_hennessey,0.00418881398889021,0.0220992122631467,0.0841846162690473,-1.1263911290388
sushitrash,0.00416162824424819,0,0.0488723612180849,0
swish41,0.00345438329317607,0.00204918032786885,0.103275716936511,-1.1263911290388
sza,0.0029652335461278,0.00329747978330847,0.0569361729640182,0
tacobell,0.00303156122688212,0,0.144370721771468,0
tanamongeau,0.00410281030879331,0.00126294518817883,0.0516665747881625,0
target,0.00466419450100383,0,0.116595720885866,-2.32634787404084
tayediggs,0.0042225060870964,0.00251677852348993,0.0893956447489617,1.22652812003661
taylorswift13,0.00438487870041573,0,0.0730653385509606,0
tayzonday,0.00415535575317472,0.00519107576761653,0.0808751355487335,0
teamcoco,0.00282126505129039,0.00238685394289911,0.0609830263653023,0.0752698620998299
teamjuju,0.00397889872323232,0.00729673384294649,0.0584035919393146,0
